StationID,Lat,Lon,Freeway,Direction,LaneType,TotalFlow,AvgOccupancy,AvgSpeed
3284,37.4037051999645,-121.99252224050363,80,E,ML,281,0.11,57.5
3658,37.295529761061026,-121.90104736004758,280,W,HOV,310,0.249,21.4
5172,37.40598463502899,-121.89608714158518,880,E,ML,305,0.116,27.4
6696,37.80507304583504,-122.40498062401426,101,N,HOV,114,0.188,13.3
4525,37.79535760889274,-122.30531574434971,680,S,FR,409,0.287,28.8
2237,37.40733302925795,-121.89088714863962,880,W,FR,279,0.025,27.5
8989,37.69124582031688,-122.09937184500042,880,W,FR,77,0.046,30.4
6776,37.294849153770855,-121.89836547190006,680,N,FR,359,0.252,21.9
7264,37.408732926193615,-122.09242901882854,280,N,FR,165,0.04,39.8
9661,37.40977277811275,-122.10423554206827,880,W,HOV,241,0.057,55.0
2330,37.502359733732675,-122.20168402536648,80,E,OR,395,0.229,74.6
6228,37.80254779445539,-122.30183142543947,80,E,FR,395,0.172,38.0
3305,37.69697491552495,-121.89354685822993,280,E,ML,23,0.264,73.3
8610,37.39569508893596,-121.8991130267141,280,W,ML,292,0.1,24.4
3501,37.50133208541852,-122.2088498737329,880,W,HOV,10,0.069,59.7
8378,37.700522536558765,-121.80660406115948,680,N,FR,246,0.066,23.8
8944,37.59871351742239,-122.00556267922265,880,W,ML,387,0.071,50.6
3383,37.390026220341106,-121.90742895105225,880,S,HOV,26,0.209,50.6
9423,37.595634713649744,-121.99700217577916,280,W,FR,457,0.239,57.5
8349,37.70526503494631,-122.10213149649287,80,W,HOV,155,0.171,22.6
3851,37.6966937082285,-122.10895461784864,101,W,FR,279,0.066,73.3
4735,37.39665252495782,-122.10850287314257,880,E,FR,232,0.017,46.1
1844,37.70293272617443,-122.09764898207864,280,W,ML,72,0.152,22.8
6663,37.8947292524529,-122.2904046377761,680,S,FR,45,0.219,15.6
1730,37.89835167602187,-122.30657459682902,880,W,FR,63,0.171,49.4
7490,37.50006723726136,-122.1937079744914,101,N,FR,182,0.071,49.0
5185,37.39782703804305,-122.0901711478727,80,S,HOV,458,0.062,68.1
2785,37.29403661403168,-121.9015207377067,680,E,FR,300,0.106,30.7
4658,37.89831561300757,-122.00247770638217,680,N,HOV,174,0.201,69.0
8786,37.409249002327165,-121.90525874255111,880,E,ML,225,0.198,36.5
8008,37.691392336443414,-122.49891158272293,280,S,OR,265,0.298,35.8
1039,37.60571899928719,-122.0099757352784,101,S,ML,345,0.246,20.8
2353,37.69863271023892,-122.49859661674044,101,E,OR,139,0.269,71.3
9489,37.40492206872256,-122.10108456968746,280,N,ML,96,0.276,17.3
7990,37.594914124980136,-121.99205814572674,680,S,HOV,242,0.079,31.9
9217,37.391721447841604,-121.90950308210029,880,W,FR,31,0.119,35.4
6327,37.405636404129986,-121.90754461287922,880,N,OR,234,0.033,69.2
1135,37.407789309801124,-122.1092722687335,880,N,FR,369,0.244,26.6
5157,37.39173773733242,-121.99641849750623,101,S,FR,300,0.267,60.6
4817,37.79206298958162,-122.3061587226362,880,W,OR,110,0.021,43.9
5865,37.79139599406946,-122.3980771774071,280,S,OR,199,0.015,32.1
8941,37.90632375715397,-122.30691350382091,680,N,HOV,188,0.042,21.6
1608,37.79996724710935,-122.40107473591719,101,W,HOV,89,0.025,61.3
4261,37.39903188996345,-121.90122758160678,101,W,OR,44,0.137,35.2
5914,37.60800483448778,-121.99831580490368,280,N,OR,399,0.168,56.3
7879,37.70769872407428,-122.50032415487097,80,N,OR,288,0.068,13.6
8383,37.69373143276949,-122.50291409201954,680,W,HOV,344,0.214,58.8
8130,37.69425238871241,-121.80116559938071,80,W,ML,109,0.223,59.3
9503,37.403524728553045,-121.90416002069547,280,S,FR,82,0.038,53.9
9455,37.70802873743158,-121.8980337458695,280,W,OR,233,0.223,50.4
3344,37.691672995544174,-121.8965237929207,880,W,OR,248,0.284,13.8
7717,37.694629176284494,-122.49007445528979,680,S,HOV,232,0.23,60.9
9850,37.40632942392498,-122.1077311440468,880,N,ML,112,0.218,65.6
3064,37.80823565355397,-122.29973318461698,280,E,ML,159,0.221,31.9
6273,37.408268109510814,-121.90115702097262,101,N,FR,99,0.079,63.9
5727,37.80762864726258,-122.40058442965945,80,E,ML,496,0.193,67.2
3648,37.605343892945285,-122.30325093833089,880,E,HOV,426,0.231,16.8
3444,37.4984331708238,-122.19035130774641,101,E,FR,309,0.158,52.0
7877,37.60284473601503,-121.9976665564494,280,N,HOV,66,0.064,26.4
7394,37.490472296247916,-122.20938939918338,280,W,FR,35,0.066,46.5
9707,37.80356574481769,-122.30088174626312,80,N,ML,410,0.048,22.2
3683,37.29666379823471,-121.90496209942177,80,W,ML,403,0.062,32.1
4811,37.90952505875697,-122.00464465548474,880,N,ML,113,0.027,43.2
3561,37.79420803340482,-122.29132148387868,80,E,ML,112,0.051,48.0
4244,37.40817143924464,-121.89904847635388,280,N,ML,56,0.077,15.9
6761,37.90915624976627,-122.29895703676729,280,W,ML,152,0.075,27.3
8239,37.404579306510584,-122.10638336219829,680,W,OR,451,0.094,70.4
5483,37.805408030217514,-122.4037760950774,880,W,FR,449,0.118,47.3
2753,37.900719018491536,-122.10476504639826,101,E,HOV,74,0.143,54.0
8918,37.59982171922963,-122.00403568995763,80,W,FR,85,0.294,31.5
5822,37.798618141863905,-122.3094283972355,680,S,OR,433,0.048,53.1
2484,37.40568457860852,-122.10032127954086,101,N,OR,306,0.128,11.3
6091,37.39092418092864,-122.00143184689102,101,N,FR,238,0.145,57.3
6385,37.39162246064376,-121.9915138555427,680,S,ML,252,0.205,51.6
5247,37.59847674205895,-122.00396759473598,101,N,FR,493,0.127,32.9
8025,37.59160006385272,-122.00222332008109,880,S,FR,292,0.295,44.1
6469,37.703288990424085,-121.89261547470436,280,W,HOV,15,0.165,41.1
6704,37.70287331913048,-121.79227038297469,880,N,ML,168,0.218,35.9
1679,37.59683774606131,-122.0015149428564,880,W,FR,218,0.206,35.1
7681,37.497876698556915,-122.19056913542629,80,S,ML,402,0.15,52.5
8157,37.59424062250894,-122.30974855023605,880,N,FR,489,0.208,36.6
8817,37.39189602559992,-122.10869789332455,80,W,HOV,142,0.153,57.2
7504,37.894691342738355,-122.09365734505595,280,E,FR,408,0.194,62.9
2493,37.89888363635089,-122.09185179902451,680,S,HOV,349,0.103,70.7
7077,37.706793077104734,-122.09019475764245,280,N,FR,73,0.173,26.5
2407,37.409841406620714,-121.90803984145379,101,N,ML,461,0.094,38.9
5358,37.79883798909174,-122.29414672104875,280,W,HOV,172,0.224,32.5
2188,37.396055701291374,-122.00283165487659,101,W,ML,104,0.222,68.1
8450,37.409588759966596,-121.99254416049075,80,E,HOV,118,0.184,59.9
1279,37.596099125884464,-121.99952260393786,880,W,ML,364,0.082,69.6
8116,37.70900321829982,-121.79437598289084,80,E,OR,457,0.249,53.4
6164,37.80744300364795,-122.30186441353229,280,E,FR,232,0.08,42.7
7486,37.606300802081115,-121.99943690802068,280,E,OR,372,0.204,39.1
9600,37.391865356206644,-122.10288444995994,280,S,HOV,472,0.234,31.8
4455,37.896838293530095,-122.30246684694595,80,N,HOV,185,0.05,34.3
7239,37.40270275741705,-122.09843595807757,101,W,HOV,420,0.238,14.8
9742,37.90987451214737,-122.09815692424807,101,N,OR,143,0.278,55.2
4353,37.59886658320027,-121.99662227032938,280,S,OR,106,0.095,71.4
5712,37.7952551468203,-122.4074150265461,80,E,ML,468,0.294,72.6
1827,37.40573453074972,-122.09710717813712,101,E,OR,393,0.23,19.4
1625,37.89110914858797,-122.30833861651806,280,N,FR,351,0.162,51.2
4064,37.3073915169184,-121.89820062102727,80,W,OR,339,0.025,67.1
2489,37.79744173864836,-122.29248704219428,880,W,FR,163,0.021,29.0
1903,37.8074740834729,-122.39909741802434,80,W,ML,380,0.115,48.6
6773,37.59683064877801,-122.00677132690976,880,W,OR,498,0.2,64.3
6819,37.39481412771478,-122.09057047263688,101,W,FR,163,0.26,25.0
8394,37.40068673755403,-121.89181777862443,101,E,OR,415,0.054,52.5
6912,37.89335301236888,-122.00997388685087,101,N,HOV,83,0.262,71.5
9991,37.90047947104763,-122.10321861754649,80,S,FR,176,0.266,10.8
1883,37.60954368964683,-122.30416341198968,280,W,FR,150,0.283,26.8
5255,37.90623891004084,-121.99998619839688,680,N,HOV,147,0.296,55.4
2987,37.80714398168899,-122.30787074735998,680,N,OR,176,0.182,58.5
2114,37.6928863338807,-122.50537089723787,680,N,OR,168,0.107,11.1
2546,37.398358939018664,-121.90463642279731,880,S,HOV,426,0.199,20.2
4788,37.89136891839592,-122.10103312739682,80,E,OR,360,0.221,57.4
3545,37.49528403290423,-122.20802274136321,101,S,ML,435,0.265,16.4
9346,37.594383105243516,-122.3068389828603,680,W,HOV,162,0.176,26.3
1566,37.604171128006655,-122.29976411961846,280,W,OR,261,0.146,74.5
2386,37.404715274330414,-122.10128029099756,880,S,OR,196,0.069,39.4
7320,37.397237733141495,-122.0965791520627,101,W,ML,98,0.201,38.6
4775,37.392140686975225,-121.90323178030134,101,S,FR,287,0.152,48.0
8276,37.605017322465464,-121.99149137845974,101,N,ML,210,0.045,18.6
9543,37.50183859130181,-122.19652833373748,680,S,HOV,133,0.166,62.1
4908,37.40966462748741,-122.10863838282457,80,S,OR,62,0.225,40.4
9279,37.40884965374683,-121.90432517533254,680,S,HOV,329,0.189,12.2
5258,37.70185239440962,-121.80841115217153,680,E,FR,367,0.055,27.9
6263,37.70612887190842,-122.1055795440022,101,S,HOV,374,0.052,57.5
3219,37.30291511217809,-121.89499081409113,280,W,HOV,147,0.154,47.7
8328,37.40247670338705,-121.89983657644791,680,N,HOV,354,0.067,62.3
7612,37.901986314151976,-122.09428571584957,101,S,ML,408,0.228,66.1
3614,37.40724596613498,-122.00294572453163,101,N,FR,368,0.117,33.3
7387,37.80767634920029,-122.29477729895875,80,S,ML,51,0.173,55.6
1064,37.8954179122228,-122.30746944728045,80,W,FR,247,0.225,28.8
6708,37.39671077673491,-122.10742198270535,280,S,FR,338,0.068,36.0
6684,37.59580295875398,-122.30550690935637,680,S,OR,120,0.241,18.2
1191,37.89354084171907,-122.10855726584197,80,S,OR,294,0.163,54.5
9360,37.590486902776284,-121.99155618722043,101,S,FR,320,0.025,49.8
6866,37.79491348427457,-122.3021184984028,280,E,ML,277,0.128,15.6
9769,37.49953707589157,-122.20989656586514,280,N,OR,392,0.297,17.2
1223,37.600388625212204,-122.00292667683709,80,W,HOV,124,0.23,69.9
3369,37.69785218615658,-122.50344639970852,101,S,HOV,482,0.279,31.0
5226,37.90022998276968,-122.29578922424886,680,N,ML,172,0.08,14.9
7040,37.402051969018196,-121.99629062757309,101,N,OR,410,0.131,18.8
1827,37.396296933229465,-121.89131671183108,280,S,OR,11,0.219,54.6
6012,37.90841089646554,-122.10744923681985,101,N,OR,405,0.187,13.5
7537,37.79279669428406,-122.30562889752085,80,W,OR,388,0.252,65.2
4601,37.59677973971437,-122.00170335756091,101,N,HOV,118,0.086,34.0
5136,37.90191088850228,-122.30723390098285,680,S,HOV,293,0.228,19.7
1499,37.404600770848596,-122.10398602989514,880,E,FR,193,0.167,19.9
9073,37.4047527666565,-122.10135703614179,101,N,FR,113,0.281,19.2
3959,37.59497720278375,-121.99006167403914,80,W,HOV,110,0.166,62.3
3354,37.790376651711604,-122.29668723184521,880,W,ML,62,0.245,33.3
8359,37.799858237182065,-122.30047055496509,680,S,ML,347,0.194,32.2
4602,37.69391624659655,-121.802867639628,80,E,HOV,229,0.276,44.2
8585,37.594064335540054,-122.00834476107262,880,W,ML,105,0.283,18.0
7508,37.89119911798751,-122.29750102040887,280,E,OR,373,0.04,55.7
1502,37.40578712424056,-122.10991812795456,280,E,ML,410,0.282,13.5
8804,37.69844773463958,-122.49994974164443,80,E,OR,33,0.199,33.8
5880,37.90089889096634,-122.30170732826723,880,S,OR,244,0.056,10.4
7411,37.4942565812785,-122.19052334129302,280,W,OR,263,0.199,53.0
4110,37.60978879116865,-121.99403231848545,680,W,OR,312,0.218,19.1
9116,37.3028490241285,-121.90060330186893,880,E,HOV,302,0.135,71.3
5991,37.39828839038558,-122.09301742931271,280,S,ML,28,0.095,73.7
2778,37.60596394503432,-121.99697176755984,280,S,OR,477,0.069,21.0
9093,37.7017019904606,-121.9054716495152,280,N,ML,417,0.225,72.0
4205,37.79162056619184,-122.30752994992568,880,S,OR,265,0.071,57.9
4788,37.80346333514489,-122.39902380210569,680,N,OR,35,0.174,32.6
1520,37.690599295065454,-122.49147973526648,101,N,OR,88,0.249,15.2
8812,37.59754652965212,-121.99689290115069,680,W,FR,416,0.274,62.6
5617,37.69436372212785,-121.90500469590172,680,S,HOV,356,0.289,42.7
1138,37.59637116722029,-121.9984498459584,880,E,ML,148,0.092,42.9
2586,37.408175841271806,-122.10590322107412,80,E,ML,214,0.138,15.9
4409,37.7946522750158,-122.40851287669146,680,N,HOV,463,0.288,49.6
6184,37.69478843187414,-122.49455532881369,280,E,HOV,314,0.162,22.2
9022,37.69096681687258,-121.79321838929462,101,W,FR,391,0.115,49.1
2549,37.40600212872175,-121.8981182140711,880,N,FR,311,0.031,68.6
2140,37.902928765143834,-122.2991932612846,80,W,ML,274,0.152,47.0
8160,37.8925311058357,-122.29483218768148,880,S,FR,31,0.122,41.4
4019,37.304547165188225,-121.89059695900669,280,N,HOV,202,0.028,54.4
7147,37.70314901004335,-121.90943350651217,680,N,ML,375,0.099,65.3
4361,37.39190580559797,-121.89300559870537,80,E,OR,319,0.259,41.2
8832,37.30504627561564,-121.89066877137351,101,E,OR,432,0.205,23.2
6990,37.609578287014386,-121.99507779894915,80,E,HOV,322,0.097,20.2
5468,37.70664843898482,-121.80897359806389,80,N,HOV,63,0.088,70.3
1592,37.70028252783324,-122.49008161724609,80,N,FR,366,0.066,72.4
2068,37.29906383717276,-121.906104970439,101,E,FR,55,0.29,16.0
5955,37.80687498177038,-122.30599206932045,680,W,HOV,240,0.012,34.5
5252,37.600470866600816,-122.29715129161733,280,W,HOV,431,0.119,47.0
3174,37.89397717801767,-122.10068858835416,880,W,FR,291,0.259,30.3
5833,37.708637643338996,-121.90784579514167,880,S,FR,404,0.05,68.3
6934,37.790524343671294,-122.40286800130319,101,E,HOV,405,0.181,18.0
1859,37.80680494970815,-122.30962626396888,280,W,OR,275,0.133,43.5
8690,37.40992732228737,-121.89809341354791,80,E,OR,439,0.152,53.3
2790,37.69697770344637,-121.90765508228071,101,W,FR,36,0.144,44.3
5570,37.59080907700011,-122.00358478200108,80,S,ML,106,0.213,69.0
9589,37.390087816466306,-122.10796234752253,880,S,FR,483,0.283,11.5
2205,37.60908068851945,-121.99067983324198,280,S,ML,331,0.185,17.1
4793,37.792013575380935,-122.30263401839413,680,N,HOV,126,0.1,72.1
8206,37.409763596449395,-121.90024516178386,101,S,ML,150,0.231,51.4
3151,37.6906076590036,-121.90828454678574,101,E,FR,309,0.088,74.3
7548,37.599167995220185,-122.00919001614484,280,E,ML,381,0.269,73.7
4622,37.59763821896459,-122.00814590676144,101,W,OR,500,0.101,53.7
1993,37.40358477702019,-122.09745330205708,101,W,FR,332,0.264,44.3
3608,37.69844778547091,-122.50468807983798,101,E,FR,169,0.253,21.8
9056,37.80494538463391,-122.2920477185618,280,N,ML,72,0.141,55.0
3014,37.89767488983945,-122.29776589801261,280,N,FR,339,0.238,73.5
9347,37.60437828255622,-122.30633792213617,880,W,FR,165,0.276,20.3
6428,37.29996536550504,-121.90055402637728,280,W,FR,143,0.143,64.3
8915,37.791070931170985,-122.29241058333429,880,S,HOV,115,0.259,58.9
6818,37.892433523086794,-122.29407726888437,80,S,ML,58,0.034,19.9
3579,37.60253424775993,-122.00098656337802,101,E,ML,358,0.247,26.9
2679,37.79125738841687,-122.29484577686262,680,N,HOV,243,0.247,34.1
3964,37.702679110022586,-122.10377638005319,680,N,FR,299,0.181,55.8
4491,37.409584181551935,-121.89392103226287,680,W,ML,70,0.095,27.0
6433,37.59572111645005,-122.30953797174043,280,W,ML,315,0.298,27.5
3314,37.40932764172552,-121.89081942084046,101,E,FR,350,0.297,49.1
2254,37.79255463850341,-122.40383626428954,880,N,HOV,430,0.209,37.7
8223,37.803983247285515,-122.29152444443702,80,N,ML,216,0.173,39.0
1900,37.30478195112404,-121.89667345265765,101,W,ML,252,0.021,29.8
3726,37.806922072348016,-122.2927829043329,80,N,FR,214,0.257,24.1
2673,37.40108845737693,-121.9002186507019,680,S,OR,247,0.289,41.7
8625,37.90924338750213,-121.99339873882721,680,N,ML,216,0.019,62.5
1210,37.79426896791643,-122.30481245146287,101,N,FR,71,0.047,66.6
1161,37.50239905904425,-122.19460221391304,101,E,HOV,384,0.235,62.1
3451,37.40788803993747,-121.89086910404237,880,W,ML,78,0.07,30.6
7671,37.708665998079795,-121.90259454227679,80,S,HOV,295,0.144,31.0
1388,37.39617736291542,-122.1086601541863,280,S,OR,428,0.276,60.2
8087,37.30608195211059,-121.89011406226348,101,S,OR,186,0.184,65.2
7624,37.405002514577795,-122.09621360956555,280,S,OR,395,0.011,64.8
5947,37.796512588437125,-122.39358434548441,680,S,HOV,475,0.153,20.4
9998,37.408509224055685,-122.00733273703293,101,N,FR,77,0.192,39.5
9004,37.80005970606096,-122.29665686788998,80,E,ML,337,0.284,28.2
6716,37.89190968396321,-122.00978245647282,80,S,FR,269,0.037,61.3
9935,37.70733452000549,-121.90289542077893,101,N,HOV,375,0.024,16.3
3057,37.697701621005734,-122.50371883135153,880,N,HOV,387,0.1,26.6
2039,37.70903623978263,-121.89091672170562,280,E,HOV,25,0.018,15.6
2280,37.79583434268224,-122.30579523459365,80,S,HOV,321,0.174,68.6
2271,37.40818980835447,-122.09113350983097,280,S,FR,179,0.017,68.8
7685,37.70924151020535,-121.89556414694593,680,W,OR,240,0.238,64.5
2435,37.39271960034371,-121.8999851687609,101,N,FR,57,0.068,60.2
2686,37.701147544305286,-122.10257687374218,880,S,ML,131,0.26,14.1
5349,37.70891655339952,-121.80317598127533,80,E,FR,170,0.157,49.7
7450,37.298454621618056,-121.90915483758415,680,S,OR,473,0.203,52.6
5262,37.40945567350585,-121.89541812726353,101,W,OR,437,0.145,49.0
8943,37.292870216473204,-121.90986759145899,680,S,OR,393,0.196,67.4
8180,37.39823265861601,-122.09366009952058,80,S,OR,77,0.265,47.6
5286,37.803325002136596,-122.29024147997846,880,W,FR,422,0.07,73.9
6757,37.79478150317973,-122.29412739115749,280,S,ML,367,0.279,37.1
9792,37.69033561341117,-121.90329079798758,80,N,FR,66,0.242,47.6
6460,37.60054047106333,-121.99588562900155,80,E,ML,170,0.253,15.5
6962,37.60001844116333,-122.00010288199464,280,E,FR,354,0.236,26.7
8788,37.40850205876521,-122.0089311193558,80,W,OR,202,0.074,73.0
6447,37.6992706882762,-122.50453857066793,880,W,ML,328,0.171,14.5
6297,37.39796503411744,-122.10035898615423,101,W,OR,55,0.287,38.8
8721,37.905637208782224,-121.99704606589422,280,W,OR,359,0.169,53.9
7522,37.795117394490276,-122.29403867410703,280,N,ML,107,0.18,11.8
6646,37.692395835047684,-121.90800699822827,280,W,ML,271,0.106,41.2
9834,37.80127741194931,-122.30078953037211,280,S,OR,287,0.24,32.8
6178,37.40434549441374,-121.90788107018464,80,S,OR,22,0.014,46.9
3726,37.702115507201036,-121.7969108275201,101,W,OR,364,0.089,60.6
7737,37.90205060741336,-122.30704750370639,280,W,OR,142,0.227,25.6
4294,37.59597429055905,-122.2989956861338,880,W,HOV,18,0.044,70.4
7606,37.50273953609302,-122.20325219506775,680,W,HOV,400,0.118,13.1
1220,37.39967181823974,-122.00909483571013,880,N,OR,251,0.177,44.2
7458,37.29360936023805,-121.9056027788987,101,N,ML,188,0.137,19.4
4475,37.70553516717589,-121.8059516535452,880,S,ML,38,0.021,56.0
7710,37.70671130746439,-122.50184287886368,680,N,OR,249,0.158,70.7
7432,37.79437203066248,-122.29815030352476,280,S,OR,348,0.286,50.2
8829,37.69047729621892,-122.49901694502421,280,S,ML,111,0.171,56.2
7249,37.79496907258417,-122.40386947784418,80,N,OR,87,0.126,46.9
6213,37.6027276859192,-121.99788781754884,680,S,FR,202,0.023,55.1
4692,37.4024585323942,-122.1050455645606,280,W,FR,457,0.073,16.4
2402,37.401745711965496,-121.90516543239673,680,E,FR,270,0.165,68.6
2388,37.706393063964136,-121.79838330045109,680,W,ML,477,0.268,22.0
6221,37.39257232219399,-121.99339494598271,880,E,FR,310,0.048,20.3
1498,37.80367955807846,-122.40445588925122,680,S,ML,280,0.174,47.2
6690,37.290025933661106,-121.90820013643436,80,N,FR,79,0.029,40.5
5933,37.902868929336826,-122.29874037722436,80,N,FR,176,0.147,15.8
4625,37.30584972162735,-121.90543841365762,101,E,ML,417,0.119,32.3
7534,37.60290939420338,-121.99065204006348,680,N,OR,168,0.235,48.5
4962,37.40318967104187,-122.09643750864754,680,N,HOV,414,0.018,54.7
5392,37.908192537070484,-121.99238328233722,80,W,OR,290,0.067,71.2
2112,37.40220975164628,-122.09800919868374,680,W,ML,13,0.118,49.8
8353,37.89504727216476,-122.30684071817315,101,S,ML,201,0.068,42.9
1808,37.40261102782798,-121.9049241330239,680,N,FR,452,0.228,36.9
8728,37.39272653041435,-122.09938220880628,80,N,HOV,294,0.175,15.0
8926,37.907662329787165,-122.10871249034994,101,S,FR,172,0.257,44.5
1907,37.80033169011558,-122.3057269656991,680,S,FR,32,0.151,67.0
4578,37.30570870494828,-121.89322360068994,101,W,ML,52,0.228,19.9
4289,37.400558159525005,-121.89127029108319,880,E,ML,403,0.097,44.6
5386,37.70180349293763,-122.49646360167876,101,S,OR,247,0.2,67.8
8627,37.50745222583605,-122.20606623177245,280,W,HOV,244,0.177,12.6
7902,37.40385169331471,-122.09417168412322,101,W,FR,414,0.179,68.1
9615,37.40890377607704,-121.90497049398171,80,E,OR,54,0.284,46.5
9991,37.695289145682814,-121.8900569695993,680,S,ML,165,0.05,65.6
4319,37.805827684644406,-122.39802092369014,680,E,ML,401,0.084,41.7
2650,37.59442128812439,-121.99951318009884,880,S,OR,16,0.05,37.8
4434,37.40888510566909,-121.89565259699116,80,S,ML,287,0.036,66.4
8284,37.70321842439912,-121.89564793511818,880,S,OR,279,0.149,66.0
4220,37.69191212852826,-122.50680043259769,280,N,FR,17,0.202,30.0
